2	15.033600000000002	32.86986858507347
4	0.708	0.09568176419778222
6	1.305	0.2435025667215851
8	1.955	0.38400716139155533
10	2.0094000000000003	0.10929684350428431
12	2.2564	0.1336648794560486
14	3.7792000000000003	0.26167002120992006
16	3.7253999999999996	0.8759499414920924
18	4.4802	1.1417621030670093
20	5.0524000000000004	0.7464685525861087
22	4.5744	0.8595771053256364
24	3.3456	0.17948342541861634
26	5.135599999999999	0.8415754868103039
28	4.873600000000001	0.8888440808150775
30	3.7563999999999993	1.205125014262006
32	3.0260000000000002	0.3145488833234033
34	4.4462	1.5240999639131285
36	6.0085999999999995	0.0318716174675841
