0	143.31186723506656
50	106.0352436837042
100	77.24326795688599
150	58.3131079500689
200	48.931114065462516
250	47.97181329001819
300	45.98196209493936
350	45.1539617943565
400	44.6683742334117
450	41.78757069943211
500	42.61744985171274
550	41.77941177712336
600	41.5588794741164
650	40.895230352249946
700	40.396342307714484
750	39.07561243617101
800	38.18006254933488
850	37.47101167052125
900	37.352850991084054
950	36.747655423856656
1000	36.53013970737643
1050	35.004603809135546
1100	35.65582771236982
1150	35.34168848281095
1200	34.64619878361988
1250	33.255228695262254
1300	34.47452112087913
1350	33.36491470593077
1400	34.22855242287258
1450	33.481188629972515
1500	33.05527721892556
1550	33.49085152192217
1600	33.737185234204624
1650	34.024142709427935
1700	32.39581992764633
1750	32.71848592832174
1800	32.765915583078076
1850	33.234442452150375
1900	32.77321897941909
1950	32.31541467057155
2000	32.335666345369965
2050	33.05803604262265
2100	33.346572310073434
2150	32.576274726484606
2200	32.98871818029537
2250	32.33193476469586
2300	33.037654836725004
2350	31.52768008024409
2400	32.473682140343136
2450	32.15139761480694
2500	32.45774541693888
2550	31.7763365579286
2600	31.17944537688835
2650	32.15658782077543
2700	31.80658406052591
2750	32.04217405332852
2800	31.24938235628308
2850	32.14531279611629
2900	31.58624132186604
2950	31.635039649325584
3000	32.079122941073386
3050	31.612259577081645
3100	31.86616950476249
3150	30.747989640790873
3200	31.893766647589608
3250	31.458750537244626
3300	30.897457702411707
3350	31.579301679334435
3400	30.57944947208119
3450	31.215318460742765
3500	29.46761749600002
3550	30.011395536520876
3600	30.04655299172764
3650	29.86462955208
3700	29.991030102344844
3750	28.500372789282515
3800	28.92695681240296
3850	27.527092250780324
3900	27.62726456041416
3950	27.239479784531635
4000	27.542847207611718
4050	26.514283705730225
4100	26.642531203888552
4150	26.863094252827494
4200	25.87493635424913
4250	26.140963696482267
4300	25.331182922508273
4350	25.994049366901155
4400	25.501582671797177
4450	25.44399132836903
4500	25.783966190217825
4550	25.004128732905357
4600	25.511280791015903
4650	24.489638974755064
4700	24.272109943515392
4750	24.915652390790584
4800	24.22790491774445
4850	23.968175055261018
4900	24.11157407857355
4950	24.38852427423565
5000	23.97149040545733
5050	23.5811476971891
5100	24.25873058101306
5150	24.292310531839068
5200	24.11225684362741
5250	23.734293566736845
5300	23.603284324680608
5350	23.304533802150967
5400	23.830937317236064
5450	23.567934091421293
5500	23.293458370744716
5550	24.416965837988776
5600	23.6591776127321
5650	23.25214599407101
5700	23.541693063029573
5750	24.51856784202209
5800	24.504856165925176
5850	23.348759718324967
5900	24.152707908582876
5950	23.17328252337029
6000	23.561941478374237
6050	23.94462292886913
6100	23.623542698861062
6150	23.418250131152966
6200	23.691345259280375
6250	23.805393516595938
6300	23.283751806986494
6350	23.29415522849855
6400	23.5594650745956
6450	23.563011166138622
6500	23.06148721598561
6550	23.492147241576312
6600	25.18737431018174
6650	22.970135278412204
6700	23.39675158857416
6750	23.007174950375443
6800	23.577467017866926
6850	23.18394083095188
6900	23.683337069825278
6950	23.909689485736266
7000	23.65072912279483
7050	23.26767755751734
7100	23.107800001040054
7150	22.727078943228758
7200	22.87476795585516
7250	22.71185168254219
7300	22.512635446262426
7350	21.593400603929663
7400	21.47002604215184
7450	22.11548601479888
7500	21.964736049270645
7550	21.65695851849248
7600	21.07797618262653
7650	21.197385147219574
7700	21.52848141260655
7750	21.82251990459322
7800	21.27845933368373
7850	21.56266036037347
7900	21.490515481240045
7950	21.303910518959718
8000	20.544513998883293
8050	21.75746730083875
8100	20.37057423067972
8150	21.141680804345334
8200	20.802808722654817
8250	20.637518449730937
8300	20.59945998560612
8350	20.940797308507058
8400	20.866582096529537
8450	20.304631491699325
8500	20.314505407330337
8550	20.633289466398992
8600	20.68874423623585
8650	20.570905127049176
8700	20.24877931015807
8750	20.775823029224643
8800	20.495111273119992
8850	20.066472541548112
8900	20.454685280447688
8950	20.53207800721412
9000	19.969183572910723
9050	19.618123624014352
9100	20.169092195227087
9150	19.581115103954115
9200	19.146444806960552
9250	19.734111284748117
9300	20.080727886501204
9350	19.728860168505292
9400	19.31685115241457
9450	19.056179046393495
9500	19.16842867028578
9550	19.291399619952664
9600	19.005116824319497
9650	18.347142522226708
9700	19.424748163910657
9750	18.511716126837186
9800	18.856028793683553
9850	18.789913247648563
9900	18.351419660632796
9950	18.72623891024138
