2	0.0	0.0
4	0.0	0.0
6	3.0	0.0
8	3.3333333333333335	0.5773502691896258
10	8.666666666666666	5.507570547286102
12	24.666666666666668	12.701705922171765
14	41.333333333333336	25.482019804821856
16	65.0	18.520259177452136
18	49.333333333333336	2.0816659994661326
20	122.0	9.539392014169456
22	187.33333333333334	11.846237095944574
24	824.0	56.66568626602876
26	7225.333333333333	191.4793287363765
28	19308.333333333332	303.6714233070563
30	12887.0	509.1551826309932
32	64933.666666666664	2938.4576453189406
34	416026.3333333333	105352.90366351245
36	3038876.6666666665	1478494.7094245327
