2	0.0	0.0
4	0.0	0.0
6	0.0	0.0
8	0.0	0.0
10	0.0	0.0
12	0.0	0.0
14	0.0	0.0
16	0.0	0.0
18	0.3333333333333333	0.057735026918962595
20	1.1	0.0
22	2.6333333333333333	0.05773502691896263
24	7.733333333333333	0.05773502691896237
26	34.0	0.0
28	1014.0333333333333	87.55394527566035
