2	0.0908	0.010207840124139876
4	0.16820000000000002	0.00216794833886787
6	0.25	0.0018708286933869723
8	0.40879999999999994	0.09019257175621505
10	0.43879999999999997	0.0078549347546622
12	0.5478	0.0048166378315169225
14	0.6886000000000001	0.02788010043023516
16	1.171	0.5882367720569668
18	1.5634000000000001	0.32063343556154594
20	2.6304	0.5467364996046998
22	4.332599999999999	0.6860709147019716
24	6.375	1.6256224961533967
26	12.216199999999997	0.5610362733371167
28	27.497000000000003	1.5267786349042232
30	61.723	0.7124314002063644
32	97.51919999999998	0.9004416694045213
34	225.2904	0.9241600510734055
36	504.34759999999994	4.440316801760871
